-BEGIN HEADER-,,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data ,,,,,,,,
Dates (month/day/year): 01/01/2021 through 12/31/2021 ,,,,,,,,
Location: Latitude  51.4919   Longitude 10.8757 ,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 357.57 meters,,,,,,,,
Value for missing model data cannot be computed or out of model availability range: -999 ,,,,,,,,
Parameter(s): ,,,,,,,,
PS        MERRA-2 Surface Pressure (kPa) ,,,,,,,,
T2M       MERRA-2 Temperature at 2 Meters (C) ,,,,,,,,
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) ,,,,,,,,
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) ,,,,,,,,
WSC       MERRA-2 Corrected Wind Speed (Adjusted For Elevation) (m/s) ,,,,,,,,
Message(s): ,,,,,,,,
Corrected Wind Speed has a custom surface implemented: Airport: flat rough grass (airportgrass) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,MO,DY,HR,PS,T2M,WS10M,WS50M,WSC
2021,7,19,7,97.56,20.26,1.87,2.42,3.48
2021,7,19,8,97.54,23.08,2.44,3.18,4.35
2021,7,19,9,97.51,24.51,2.72,3.5,4.79
2021,7,19,10,97.47,25.65,2.94,3.77,5.11
2021,7,19,11,97.44,26.57,3.09,3.94,5.33
2021,7,19,12,97.41,27.08,3.15,4.01,5.43
2021,7,19,13,97.38,27.1,3.16,4.03,5.44
2021,7,19,14,97.36,26.87,3.12,3.98,5.37
2021,7,19,15,97.35,25.86,2.99,3.95,5.16
2021,7,19,16,97.34,24.68,2.7,3.92,4.66
2021,7,19,17,97.33,23.67,2.28,3.79,3.96
2021,7,19,18,97.32,22.46,1.79,3.61,3.13
2021,7,19,19,97.32,20.96,1.63,3.48,2.86
2021,7,19,20,97.34,19.07,1.93,3.46,3.39
2021,7,19,21,97.36,18.11,1.97,3.35,3.48
2021,7,19,22,97.37,17.51,1.82,2.96,3.28
2021,7,19,23,97.38,17.26,1.5,2.33,2.81
2021,7,20,0,97.37,17.06,0.99,1.47,1.99
2021,7,20,1,97.36,17.06,0.37,0.5,0.86
2021,7,20,2,97.34,16.57,0.54,0.75,1.2
2021,7,20,3,97.31,15.23,1.34,2.02,2.56
2021,7,20,4,97.31,14.29,1.84,3.21,3.27
2021,7,20,5,97.32,15.47,1.96,3.92,3.39
2021,7,20,6,97.34,16.68,2.78,3.54,4.88
2021,7,20,7,97.37,19.2,3.41,4.29,5.82
2021,7,20,8,97.42,21.22,4.21,5.18,6.98
2021,7,20,9,97.47,21.95,4.83,5.85,7.85
2021,7,20,10,97.53,22.12,5.25,6.34,8.44
2021,7,20,11,97.57,21.9,5.51,6.67,8.79
2021,7,20,12,97.61,21.88,5.69,6.86,9.04
2021,7,20,13,97.64,21.41,5.69,6.89,9.03
2021,7,20,14,97.67,20.88,5.53,6.74,8.81
2021,7,20,15,97.69,20.31,5.13,6.32,8.26
2021,7,20,16,97.71,19.91,4.58,5.73,7.47
2021,7,20,17,97.71,19.55,4.03,5.17,6.68
2021,7,20,18,97.71,18.96,3.49,4.67,5.87
2021,7,20,19,97.72,17.38,2.23,4.43,3.78
2021,7,20,20,97.78,15.05,2.1,4.9,3.51
2021,7,20,21,97.82,13.85,2.27,5.35,3.75
2021,7,20,22,97.86,13.07,2.4,5.33,3.96
2021,7,20,23,97.9,12.23,2.32,4.97,3.87
2021,7,21,0,97.93,11.47,2.16,4.63,3.64
2021,7,21,1,97.94,10.73,2.04,4.3,3.47
2021,7,21,2,97.95,10.01,1.96,4.08,3.36
2021,7,21,3,97.95,9.18,1.92,4.01,3.3
2021,7,21,4,97.95,8.72,1.84,3.77,3.2
2021,7,21,5,97.96,10.68,2.01,2.99,3.62
2021,7,21,6,97.99,12.98,2.12,2.65,3.89
2021,7,21,7,98.01,15.77,2.41,2.92,4.35
2021,7,21,8,98.02,17.55,2.52,2.98,4.53
2021,7,21,9,98.02,18.94,2.64,3.1,4.73
2021,7,21,10,98.01,20.23,2.83,3.31,5.01
2021,7,21,11,97.99,21.29,3.12,3.67,5.44
2021,7,21,12,97.97,22.02,3.57,4.22,6.1
2021,7,21,13,97.95,22.42,4.1,4.87,6.86
2021,7,21,14,97.95,22.33,4.58,5.46,7.52
2021,7,21,15,97.95,21.81,4.88,5.87,7.94
2021,7,21,16,97.97,20.9,5.03,6.14,8.13
2021,7,21,17,97.97,19.69,5.03,6.28,8.09
2021,7,21,18,97.99,18.27,4.73,6.23,7.62
2021,7,21,19,98.01,16.33,3.36,5.7,5.5
2021,7,21,20,98.06,13.95,2.48,5.61,4.06
2021,7,21,21,98.09,13.08,2.4,5.39,3.96
2021,7,21,22,98.12,12.27,2.19,4.78,3.68
2021,7,21,23,98.15,11.36,2.06,4.37,3.5
2021,7,22,0,98.17,10.71,1.92,3.86,3.33
2021,7,22,1,98.16,10.26,1.87,3.21,3.32
2021,7,22,2,98.14,10.18,1.55,2.43,2.88
2021,7,22,3,98.11,10.16,1.19,1.78,2.32
2021,7,22,4,98.11,10.19,0.9,1.3,1.83
2021,7,22,5,98.12,11.01,0.71,0.99,1.5
2021,7,22,6,98.15,13.4,0.39,0.3,1
2021,7,22,7,98.15,15.89,0.56,0.86,1.21
2021,7,22,8,98.13,17.43,1.1,1.48,2.21
2021,7,22,9,98.12,18.8,1.49,1.95,2.86
2021,7,22,10,98.09,20.12,1.87,2.38,3.48
2021,7,22,11,98.03,21.25,2.11,2.62,3.86
2021,7,22,12,97.95,22.15,2.45,3,4.41
2021,7,22,13,97.89,22.77,2.78,3.35,4.92
2021,7,22,14,97.84,22.97,3.12,3.71,5.43
2021,7,22,15,97.8,22.57,3.37,3.99,5.81
2021,7,22,16,97.77,21.59,3.5,4.23,5.98
2021,7,22,17,97.75,20.44,3.63,4.57,6.12
2021,7,22,18,97.75,19.23,3.67,4.95,6.11
2021,7,22,19,97.75,17.44,3.08,5.27,5.09
2021,7,22,20,97.78,15.36,2.61,5.65,4.28
2021,7,22,21,97.79,14.48,2.61,5.56,4.27
2021,7,22,22,97.81,14.01,2.95,5.21,4.88
2021,7,22,23,97.83,13.17,3.12,4.82,5.23
2021,7,23,0,97.82,12.59,2.72,4.1,4.66
2021,7,23,1,97.77,12.13,1.9,3.45,3.34
2021,7,23,2,97.73,11.08,1.52,3.21,2.71
2021,7,23,3,97.69,10.24,1.61,2.92,2.9
2021,7,23,4,97.68,10.02,1.45,2.43,2.68
2021,7,23,5,97.68,11.5,1.31,1.85,2.53
2021,7,23,6,97.66,13.24,1.36,1.68,2.67
2021,7,23,7,97.66,15.33,1.57,1.86,3.03
2021,7,23,8,97.65,17.23,1.65,1.88,3.19
2021,7,23,9,97.62,18.93,1.66,1.87,3.2
2021,7,23,10,97.59,20.44,1.66,1.88,3.2
2021,7,23,11,97.55,21.69,1.78,2.03,3.39
2021,7,23,12,97.49,22.71,1.98,2.29,3.72
2021,7,23,13,97.45,23.4,2.21,2.55,4.07
2021,7,23,14,97.4,23.79,2.4,2.78,4.37
2021,7,23,15,97.35,23.81,2.54,2.94,4.57
2021,7,23,16,97.3,23.44,2.55,2.99,4.59
2021,7,23,17,97.26,22.8,2.43,2.9,4.38
2021,7,23,18,97.24,21.68,2.03,2.71,3.71
2021,7,23,19,97.23,18.81,1.65,2.92,2.98
2021,7,23,20,97.23,16.71,1.91,3.05,3.42
2021,7,23,21,97.22,16.07,1.84,2.93,3.32
2021,7,23,22,97.21,15.04,2.01,3.3,3.56
2021,7,23,23,97.2,14,2.26,4.1,3.88
2021,7,24,0,97.16,13.58,2.2,4.58,3.72
2021,7,24,1,97.11,13.22,2.26,4.84,3.78
2021,7,24,2,97.07,13.12,2.28,5.15,3.78
2021,7,24,3,97.05,13.33,2.38,5.16,3.95
2021,7,24,4,97.03,13.4,2.31,4.89,3.85
2021,7,24,5,97.01,14.28,2.18,4.24,3.73
2021,7,24,6,96.98,16.06,2.31,2.93,4.17
2021,7,24,7,96.95,19.1,2.45,3.24,4.35
2021,7,24,8,96.94,22.05,3.62,4.77,6.07
2021,7,24,9,96.92,23.62,4.27,5.58,6.99
2021,7,24,10,96.91,24.44,4.82,6.29,7.76
2021,7,24,11,96.91,24.9,5.32,6.9,8.44
2021,7,24,12,96.9,25.24,5.59,7.21,8.81
2021,7,24,13,96.89,25.17,5.64,7.25,8.88
2021,7,24,14,96.88,25.11,5.65,7.25,8.89
2021,7,24,15,96.89,24.69,5.59,7.22,8.81
2021,7,24,16,96.9,24.01,5.37,7.01,8.51
2021,7,24,17,96.91,23.03,4.99,6.66,7.96
2021,7,24,18,96.95,21.76,4.33,6.12,6.99
2021,7,24,19,97,19.83,2.89,5.4,4.76
2021,7,24,20,97.05,17.42,2.21,5.05,3.68
2021,7,24,21,97.09,16.32,2.03,4.6,3.43
2021,7,24,22,97.11,15.39,1.9,4.12,3.27
2021,7,24,23,97.11,14.76,1.78,3.68,3.11
2021,7,25,0,97.12,14.28,1.68,3.36,2.97
2021,7,25,1,97.12,13.83,1.74,3.47,3.07
2021,7,25,2,97.13,13.6,1.84,3.87,3.19
2021,7,25,3,97.14,13.5,1.97,4.22,3.36
2021,7,25,4,97.15,13.56,2.03,4.2,3.47
2021,7,25,5,97.17,14.9,2.37,3.81,4.11
2021,7,25,6,97.17,16.54,2.67,3.46,4.69
2021,7,25,7,97.18,18.26,2.98,3.84,5.16
2021,7,25,8,97.18,19.86,3.34,4.25,5.7
2021,7,25,9,97.16,21.36,3.89,4.94,6.49
2021,7,25,10,97.15,22.6,4.27,5.41,7.02
2021,7,25,11,97.13,23.22,4.4,5.59,7.2
2021,7,25,12,97.11,23.22,4.38,5.61,7.17
2021,7,25,13,97.09,23.4,4.2,5.41,6.91
2021,7,25,14,97.07,23.76,3.92,5.09,6.51
2021,7,25,15,97.04,24.43,3.59,4.69,6.04
2021,7,25,16,97.01,24.42,3.34,4.38,5.67
2021,7,25,17,96.99,23.71,3.06,4.06,5.25
2021,7,25,18,96.98,22.65,2.33,3.62,4.08
2021,7,25,19,96.99,20.68,1.53,3,2.75
2021,7,25,20,97,19.94,1.32,2.01,2.51
2021,7,25,21,96.98,20.25,0.64,0.9,1.37
2021,7,25,22,96.95,19.54,0.74,1.06,1.55
2021,7,25,23,96.92,17.99,1.56,2.48,2.88
2021,7,26,0,96.87,17.05,2,4.1,3.44
2021,7,26,1,96.79,16.9,2.33,5.48,3.83
2021,7,26,2,96.72,16.81,2.73,6,4.43
2021,7,26,3,96.67,16.37,2.94,5.97,4.77
2021,7,26,4,96.67,15.69,3.74,6.27,6.02
2021,7,26,5,96.69,15.21,4.6,6.97,7.29
2021,7,26,6,96.72,15.7,5.05,7.39,7.94
2021,7,26,7,96.77,16.17,4.45,6.4,7.14
2021,7,26,8,96.82,16.75,4.77,6.61,7.63
2021,7,26,9,96.84,18.18,5.62,7.85,8.75
2021,7,26,10,96.86,20.28,6.16,8.49,9.48
2021,7,26,11,96.88,21.78,6.08,8.18,9.41
2021,7,26,12,96.91,22.55,5.81,7.66,9.08
2021,7,26,13,96.95,23.23,5.41,7.09,8.56
2021,7,26,14,96.98,23.78,5.06,6.61,8.08
2021,7,26,15,97.02,23.9,4.77,6.23,7.68
2021,7,26,16,97.08,23.53,4.61,6.07,7.45
2021,7,26,17,97.14,22.53,4.25,5.88,6.91
2021,7,26,18,97.2,20.83,3.19,5.32,5.26
2021,7,26,19,97.29,18.89,2.62,5.3,4.32
2021,7,26,20,97.38,16.92,2.32,5.28,3.84
2021,7,26,21,97.44,15.58,2.03,4.51,3.43
2021,7,26,22,97.48,14.52,1.76,3.54,3.08
2021,7,26,23,97.52,14.05,1.61,3.07,2.89
2021,7,27,0,97.55,13.79,1.58,2.68,2.89
2021,7,27,1,97.57,13.55,1.51,2.43,2.8
2021,7,27,2,97.59,13.13,1.57,2.58,2.88
2021,7,27,3,97.6,12.79,1.69,2.83,3.07
2021,7,27,4,97.61,12.41,1.75,3.3,3.1
2021,7,27,5,97.61,13.82,1.91,3.54,3.36
2021,7,27,6,97.62,15.57,2.37,2.87,4.3
2021,7,27,7,97.63,18.52,2.79,3.61,4.87
2021,7,27,8,97.6,20.94,3.4,4.4,5.77
2021,7,27,9,97.55,22.51,3.86,5.02,6.43
2021,7,27,10,97.48,23.86,4.13,5.36,6.8
2021,7,27,11,97.41,24.8,4.41,5.74,7.19
2021,7,27,12,97.35,25.01,4.71,6.21,7.6
2021,7,27,13,97.32,23.71,4.56,6.26,7.34
2021,7,27,14,97.35,22.8,4.61,6.37,7.41
2021,7,27,15,97.34,21.97,3.89,5.43,6.4
2021,7,27,16,97.26,22.24,3.28,4.64,5.53
2021,7,27,17,97.17,22.43,3.19,4.53,5.39
2021,7,27,18,97.1,21.58,2.18,4.08,3.74
2021,7,27,19,97.03,19.62,2.27,5.23,3.76
2021,7,27,20,96.99,18.62,2.92,6.59,4.66
2021,7,27,21,96.94,18.62,3.29,7.22,5.18
2021,7,27,22,96.89,18.57,3.45,7.5,5.41
2021,7,27,23,96.82,18.62,3.52,7.71,5.5
2021,7,28,0,96.75,18.62,3.74,7.97,5.81
2021,7,28,1,96.7,18.57,4.26,8.29,6.58
2021,7,28,2,96.67,18.23,4.54,8.34,7
2021,7,28,3,96.67,17.65,4.48,8.1,6.94
2021,7,28,4,96.68,17.09,4.25,7.63,6.64
2021,7,28,5,96.71,17.23,4.13,6.77,6.57
2021,7,28,6,96.76,18.8,4.18,5.54,6.86
2021,7,28,7,96.8,21.23,4.78,6.53,7.65
2021,7,28,8,96.83,22.21,5.61,7.49,8.79
2021,7,28,9,96.87,22.31,6.39,8.54,9.82
2021,7,28,10,96.91,22.23,6.97,9.36,10.57
2021,7,28,11,96.93,22.89,7.02,9.38,10.64
2021,7,28,12,96.95,23.47,7.05,9.44,10.68
2021,7,28,13,96.95,24.04,6.96,9.29,10.57
2021,7,28,14,96.95,24.39,6.77,8.98,10.33
2021,7,28,15,96.96,24.29,6.59,8.7,10.1
2021,7,28,16,96.99,23.14,6.37,8.46,9.81
2021,7,28,17,97.04,21.48,5.83,8.03,9.05
2021,7,28,18,97.11,20.27,5.17,7.44,8.12
2021,7,28,19,97.18,18.4,3.52,6.45,5.64
2021,7,28,20,97.25,15.97,2.5,5.48,4.11
2021,7,28,21,97.29,14.82,2.34,4.94,3.9
2021,7,28,22,97.33,13.94,2.31,4.8,3.87
2021,7,28,23,97.37,13.24,2.38,5.01,3.97
2021,7,29,0,97.41,12.69,2.39,5.03,3.98
2021,7,29,1,97.46,12.1,2.34,4.91,3.9
2021,7,29,2,97.5,11.65,2.27,4.69,3.82
2021,7,29,3,97.53,11.19,2.29,4.65,3.86
2021,7,29,4,97.56,10.62,2.41,4.86,4.03
2021,7,29,5,97.59,12.14,2.77,5.01,4.61
2021,7,29,6,97.62,14.47,3.86,5.27,6.37
2021,7,29,7,97.64,16.51,5.19,7,8.21
2021,7,29,8,97.68,17.83,5.79,7.66,9.04
2021,7,29,9,97.69,19.17,6.08,7.95,9.44
2021,7,29,10,97.7,20.41,6.15,7.98,9.55
2021,7,29,11,97.7,21.47,6.07,7.85,9.45
2021,7,29,12,97.68,22.38,5.99,7.7,9.34
2021,7,29,13,97.66,23.05,5.91,7.58,9.25
2021,7,29,14,97.66,23.18,5.82,7.45,9.13
2021,7,29,15,97.67,22.81,5.67,7.26,8.93
2021,7,29,16,97.68,22.1,5.43,6.98,8.6
2021,7,29,17,97.69,21.15,5.06,6.62,8.08
2021,7,29,18,97.71,19.84,4.32,6.05,7
2021,7,29,19,97.74,17.26,2.69,5.48,4.42
2021,7,29,20,97.79,15.66,2.22,5.07,3.68
2021,7,29,21,97.82,14.87,2.02,4.6,3.4
2021,7,29,22,97.83,13.77,1.92,4.2,3.29
2021,7,29,23,97.85,12.8,1.82,3.78,3.16
2021,7,30,0,97.86,12.45,1.59,3.18,2.83
2021,7,30,1,97.87,12.36,1.31,2.63,2.4
2021,7,30,2,97.89,11.81,1.24,2.1,2.35
2021,7,30,3,97.9,11.26,0.95,1.43,1.9
2021,7,30,4,97.93,10.96,0.67,0.96,1.43
2021,7,30,5,97.96,11.79,0.52,0.8,1.13
2021,7,30,6,97.98,14.09,0.54,0.76,1.2
2021,7,30,7,97.99,16.65,1.54,2.06,2.93
2021,7,30,8,97.99,18.48,2.23,2.8,4.06
2021,7,30,9,97.97,20.21,2.56,3.15,4.58
2021,7,30,10,97.95,21.85,2.79,3.42,4.92
2021,7,30,11,97.92,23.3,2.92,3.57,5.12
2021,7,30,12,97.88,24.44,3.05,3.72,5.31
2021,7,30,13,97.85,24.97,3.26,3.95,5.62
2021,7,30,14,97.83,24.87,3.38,4.08,5.81
2021,7,30,15,97.82,25.03,3.42,4.1,5.86
2021,7,30,16,97.79,24.75,3.47,4.21,5.92
2021,7,30,17,97.76,23.88,3.38,4.19,5.78
2021,7,30,18,97.74,22.39,3.1,4.41,5.26
2021,7,30,19,97.75,19.34,2.47,5.19,4.08
2021,7,30,20,97.79,16.78,2.38,5.51,3.91
2021,7,30,21,97.8,15.61,2.3,5.32,3.79
2021,7,30,22,97.82,15.01,2.21,5.07,3.67
2021,7,30,23,97.83,14.18,2.05,4.51,3.47
2021,7,31,0,97.84,13.46,2.03,4.09,3.48
2021,7,31,1,97.84,12.9,2,3.7,3.49
2021,7,31,2,97.81,12.45,1.94,3.41,3.43
2021,7,31,3,97.8,12.33,1.74,2.84,3.15
2021,7,31,4,97.8,12.34,1.5,2.34,2.8
2021,7,31,5,97.79,13.56,1.15,2.03,2.18
2021,7,31,6,97.8,15.71,1.07,1.26,2.2
2021,7,31,7,97.79,19.3,1.13,1.32,2.3
2021,7,31,8,97.78,21.73,1.41,1.59,2.8
2021,7,31,9,97.76,23.42,1.45,1.59,2.86
2021,7,31,10,97.74,24.94,1.44,1.58,2.86
2021,7,31,11,97.71,26.31,1.57,1.74,3.06
2021,7,31,12,97.67,27.4,1.77,1.98,3.4
2021,7,31,13,97.63,28.19,1.95,2.15,3.68
2021,7,31,14,97.6,28.85,2.07,2.26,3.88
2021,7,31,15,97.58,29.14,2.14,2.34,4
2021,7,31,16,97.55,28.9,2.22,2.45,4.11
2021,7,31,17,97.53,28.14,2.37,2.75,4.32
2021,7,31,18,97.51,26.54,2.36,3.65,4.12
2021,7,31,19,97.51,22.98,2.34,5.3,3.87
2021,7,31,20,97.54,20.66,2.73,6.26,4.39
2021,7,31,21,97.57,19.55,2.75,6.32,4.42
2021,7,31,22,97.59,18.55,2.71,6.17,4.37
2021,7,31,23,97.59,17.63,2.64,5.94,4.28
2021,8,1,0,97.57,16.81,2.6,5.71,4.24
2021,8,1,1,97.53,16.15,2.6,5.56,4.25
2021,8,1,2,97.49,15.57,2.6,5.46,4.27
2021,8,1,3,97.46,15.1,2.6,5.37,4.28
2021,8,1,4,97.44,14.69,2.58,5.24,4.26
2021,8,1,5,97.42,16.2,2.3,4.83,3.86
2021,8,1,6,97.41,18.82,2.8,3.54,4.91
2021,8,1,7,97.39,21.52,2.28,2.86,4.14
2021,8,1,8,97.37,25.44,2.97,3.84,5.15
2021,8,1,9,97.34,28.07,2.28,2.86,4.13
2021,8,1,10,97.32,29.87,1.64,2.1,3.1
2021,8,1,11,97.29,31.12,1.29,1.75,2.51
2021,8,1,12,97.26,32.3,1.19,1.68,2.34
2021,8,1,13,97.23,32.91,1.42,1.91,2.73
2021,8,1,14,97.22,32.01,1.92,2.43,3.57
2021,8,1,15,97.23,30.48,2.26,2.95,4.08
2021,8,1,16,97.23,29.25,2.42,3.27,4.29
2021,8,1,17,97.22,28.33,2.25,3.32,3.99
2021,8,1,18,97.23,26.94,1.62,3.21,2.89
2021,8,1,19,97.24,24.66,1.55,3.28,2.76
2021,8,1,20,97.27,23.2,1.69,3.32,2.99
2021,8,1,21,97.28,22.42,1.63,3.5,2.87
2021,8,1,22,97.27,21.59,1.68,3.87,2.91
2021,8,1,23,97.24,20.66,1.82,4.41,3.08
2021,8,2,0,97.21,20.07,2.1,4.85,3.52
2021,8,2,1,97.18,19.39,2.55,5.03,4.24
2021,8,2,2,97.15,18.8,2.83,5.23,4.69
2021,8,2,3,97.14,18.29,3.04,5.53,4.99
2021,8,2,4,97.14,17.77,3.16,5.5,5.19
2021,8,2,5,97.13,17.7,3.54,5.05,5.89
2021,8,2,6,97.12,17.84,3.75,4.88,6.26
2021,8,2,7,97.13,18.37,3.87,4.9,6.47
2021,8,2,8,97.15,18.98,3.71,4.57,6.26
2021,8,2,9,97.16,18.98,3.55,4.35,6.04
2021,8,2,10,97.17,18.73,3.53,4.32,6
2021,8,2,11,97.17,18.52,3.5,4.34,5.96
2021,8,2,12,97.18,18.34,3.5,4.43,5.94
2021,8,2,13,97.2,18.2,3.51,4.55,5.94
2021,8,2,14,97.22,18.38,3.34,4.35,5.68
2021,8,2,15,97.21,18.97,3.08,4.07,5.3
2021,8,2,16,97.19,19.39,2.84,3.87,4.92
2021,8,2,17,97.15,19.32,2.26,3.36,3.99
2021,8,2,18,97.15,18.52,1.43,2.96,2.58
2021,8,2,19,97.16,17.22,1.36,2.87,2.47
2021,8,2,20,97.19,16.25,1.59,3.33,2.82
2021,8,2,21,97.19,15.78,2.02,4.38,3.42
2021,8,2,22,97.2,15.76,2.65,5.1,4.41
2021,8,2,23,97.24,15.35,3.06,5.53,5.02
2021,8,3,0,97.24,14.73,3.27,5.73,5.34
2021,8,3,1,97.22,14.24,3.56,5.92,5.77
2021,8,3,2,97.2,13.71,3.43,5.47,5.63
2021,8,3,3,97.19,12.91,2.58,4.72,4.33
2021,8,3,4,97.17,12.35,2.42,4.66,4.07
2021,8,3,5,97.17,12.48,2.82,4.18,4.83
2021,8,3,6,97.18,13.18,3.11,4.15,5.32
2021,8,3,7,97.2,14.61,3.21,4.07,5.51
2021,8,3,8,97.2,16.4,2.97,3.66,5.19
2021,8,3,9,97.18,18.31,2.85,3.43,5.02
2021,8,3,10,97.13,19.85,2.87,3.41,5.05
2021,8,3,11,97.09,20.98,3.02,3.6,5.29
2021,8,3,12,97.03,21.75,3.28,3.91,5.67
2021,8,3,13,96.98,22.24,3.53,4.2,6.04
2021,8,3,14,96.94,22.48,3.72,4.39,6.32
2021,8,3,15,96.92,22.08,3.81,4.51,6.44
2021,8,3,16,96.91,20.98,3.91,4.81,6.56
2021,8,3,17,96.93,19.94,3.98,5.12,6.6
2021,8,3,18,96.94,18.9,3.85,5.38,6.34
2021,8,3,19,96.97,17.23,2.89,5.54,4.74
2021,8,3,20,96.98,15.79,2.78,6.07,4.49
2021,8,3,21,97,15.2,2.89,6.08,4.67
2021,8,3,22,97.04,14.83,2.97,5.8,4.84
2021,8,3,23,97.1,14.15,2.64,5.23,4.37
2021,8,4,0,97.11,13.63,2.75,5.09,4.57
2021,8,4,1,97.12,13.33,2.91,5.21,4.81
2021,8,4,2,97.11,12.93,2.79,4.84,4.67
2021,8,4,3,97.11,12.29,2.21,4.27,3.77
2021,8,4,4,97.13,11.8,1.95,3.88,3.38
2021,8,4,5,97.16,11.99,2.42,3.4,4.27
2021,8,4,6,97.22,12.87,2.63,3.28,4.67
2021,8,4,7,97.25,14.8,3.13,3.89,5.41
2021,8,4,8,97.27,17.06,3.72,4.59,6.28
2021,8,4,9,97.27,18.55,3.97,4.86,6.65
2021,8,4,10,97.28,19.86,4.03,4.93,6.73
2021,8,4,11,97.29,20.92,3.96,4.83,6.63
2021,8,4,12,97.28,21.78,3.89,4.73,6.54
2021,8,4,13,97.29,22.33,3.96,4.81,6.64
2021,8,4,14,97.31,22.5,4.07,4.95,6.79
2021,8,4,15,97.33,22.34,4.02,4.9,6.71
2021,8,4,16,97.36,21.8,3.81,4.7,6.4
2021,8,4,17,97.4,21.02,3.34,4.2,5.7
2021,8,4,18,97.43,19.86,2.35,3.59,4.11
2021,8,4,19,97.45,17.35,1.65,3.17,2.95
2021,8,4,20,97.48,16.23,1.72,2.75,3.13
2021,8,4,21,97.49,16.01,1.47,2.19,2.77
2021,8,4,22,97.52,15.72,1.13,1.6,2.24
2021,8,4,23,97.55,15.15,0.94,1.3,1.92
2021,8,5,0,97.57,13.81,1.27,1.81,2.46
2021,8,5,1,97.58,12.3,1.81,2.79,3.29
2021,8,5,2,97.58,11.12,2.18,3.7,3.81
2021,8,5,3,97.59,10.51,2.27,4.44,3.84
2021,8,5,4,97.6,10.15,2.42,5.07,4.02
2021,8,5,5,97.62,11.77,2.47,5.17,4.1
2021,8,5,6,97.66,14.19,2.95,3.64,5.15
2021,8,5,7,97.69,17.21,2.69,3.5,4.73
2021,8,5,8,97.7,20.48,3.08,3.91,5.31
2021,8,5,9,97.69,22.18,2.84,3.58,4.97
2021,8,5,10,97.67,23.62,2.74,3.43,4.82
2021,8,5,11,97.63,24.82,2.71,3.38,4.78
2021,8,5,12,97.6,25.83,2.63,3.28,4.66
2021,8,5,13,97.57,26.53,2.46,3.04,4.41
2021,8,5,14,97.54,26.99,2.22,2.74,4.04
2021,8,5,15,97.53,27.05,2.01,2.47,3.71
2021,8,5,16,97.54,26.77,1.81,2.24,3.4
2021,8,5,17,97.55,26.01,1.57,1.97,3.01
2021,8,5,18,97.58,24.37,1.17,1.86,2.26
2021,8,5,19,97.62,21.87,1.45,2.17,2.75
2021,8,5,20,97.66,20.03,1.87,2.81,3.4
2021,8,5,21,97.69,18.41,2.24,3.53,3.92
2021,8,5,22,97.7,16.94,2.51,4.28,4.28
2021,8,5,23,97.73,15.88,2.48,4.79,4.16
2021,8,6,0,97.75,15.1,2.52,4.98,4.2
2021,8,6,1,97.77,14.35,2.55,5.07,4.24
2021,8,6,2,97.79,13.68,2.56,5.1,4.25
2021,8,6,3,97.81,13.08,2.53,5.06,4.21
2021,8,6,4,97.83,12.65,2.45,4.86,4.1
2021,8,6,5,97.87,13.83,2.13,4.55,3.6
2021,8,6,6,97.9,17.11,2.34,3.2,4.17
2021,8,6,7,97.92,19.63,1.43,1.63,2.83
2021,8,6,8,97.93,23.98,0.45,0.61,1.03
2021,8,6,9,97.93,26.12,1.54,1.84,2.99
2021,8,6,10,97.92,27.37,1.79,2.09,3.39
2021,8,6,11,97.91,28.37,1.85,2.14,3.49
2021,8,6,12,97.89,29.2,1.89,2.18,3.56
2021,8,6,13,97.86,29.75,2.02,2.32,3.78
2021,8,6,14,97.85,29.95,2.23,2.59,4.11
2021,8,6,15,97.83,29.73,2.5,2.94,4.51
2021,8,6,16,97.83,29.12,2.76,3.33,4.88
2021,8,6,17,97.84,28.06,2.9,3.79,5.04
2021,8,6,18,97.86,25.65,2.23,4.43,3.79
2021,8,6,19,97.89,21.41,2.49,5.31,4.11
2021,8,6,20,97.93,19.76,2.71,5.82,4.41
2021,8,6,21,97.95,18.79,2.75,5.82,4.47
2021,8,6,22,97.98,17.78,2.73,5.62,4.48
2021,8,6,23,97.99,16.94,2.66,5.3,4.39
2021,8,7,0,97.99,16.26,2.57,4.86,4.3
2021,8,7,1,97.99,15.71,2.51,4.4,4.26
2021,8,7,2,97.98,15.33,2.35,3.96,4.05
2021,8,7,3,97.98,15.05,2.22,3.6,3.89
2021,8,7,4,97.99,14.82,2.07,3.27,3.68
2021,8,7,5,98.01,15.49,1.76,3.03,3.17
2021,8,7,6,98.04,18.37,1.73,2.28,3.25
2021,8,7,7,98.05,20.8,1.39,1.71,2.73
2021,8,7,8,98.05,25.02,2.44,3.09,4.38
2021,8,7,9,98.04,27.21,2.46,2.91,4.45
2021,8,7,10,98.03,28.64,2.11,2.43,3.92
2021,8,7,11,97.99,29.83,1.86,2.1,3.52
2021,8,7,12,97.96,30.78,1.71,1.91,3.29
2021,8,7,13,97.92,31.44,1.64,1.83,3.17
2021,8,7,14,97.89,31.81,1.64,1.82,3.17
2021,8,7,15,97.86,31.76,1.71,1.92,3.28
